myAUC,avg_diff,power,cluster,gene
0.928,2.90153952739,0.856,37,C1qb
0.927,1.5133416279,0.854,37,Tmsb4x
0.917,2.97332738792,0.834,37,C1qc
0.916,1.89256047227,0.832,37,Ctsb
0.911,3.16978371895,0.822,37,Maf
0.898,1.91282905282,0.796,37,Sepp1
0.889,3.55189004186,0.778,37,Mrc1
0.874,0.733779628243,0.748,37,Cst3
0.855,3.07422610564,0.71,37,Dab2
0.847,3.52864783718,0.694,37,Wfdc17
0.846,3.26628400304,0.692,37,Stab1
0.831,2.33493610079,0.662,37,Csf1r
0.821,2.6768145351,0.642,37,C1qa
0.821,1.75647494632,0.642,37,B2m
0.806,1.29560456525,0.612,37,Jun
0.796,1.5251349122,0.592,37,Fos
0.794,2.63350520915,0.588,37,Fcer1g
0.791,2.26133456815,0.582,37,Tyrobp
0.789,1.90979721795,0.578,37,Gpx1
0.787,2.32605299196,0.574,37,Zfp36l1
0.785,2.49257034005,0.57,37,Fcgr3
0.783,2.73744183709,0.566,37,Txnip
0.78,1.01305016883,0.56,37,Rps14
0.764,2.90802907138,0.528,37,Ms4a7
0.76,1.63789828498,0.52,37,Serinc3
0.756,1.79686066823,0.512,37,Lgmn
0.753,1.17456279279,0.506,37,Ctss
0.738,1.98584988229,0.476,37,Zfp36
0.736,1.58903043358,0.472,37,Nfkbia
0.726,2.13598527324,0.452,37,Cyba
0.726,1.97108357803,0.452,37,Unc93b1
0.721,2.29688241146,0.442,37,Nrp1
0.72,1.77397265713,0.44,37,Laptm5
0.718,2.60616144894,0.436,37,Ctsc
0.716,2.10075118526,0.432,37,Klf6
0.716,1.55631018503,0.432,37,Egr1
0.716,1.34208299602,0.432,37,Cd63
0.712,1.97200907209,0.424,37,Mef2c
0.711,1.82279964486,0.422,37,Hexa
0.709,2.0501184288,0.418,37,Rnase4
0.708,2.41884471806,0.416,37,Cbr2
0.995,3.20536898407,0.99,38,Fyn
0.975,2.90309199777,0.95,38,Bcas1
0.965,3.43809594324,0.93,38,Gpr17
0.964,1.87398045593,0.928,38,Tuba1a
0.96,2.29587683373,0.92,38,Sirt2
0.955,2.48789393063,0.91,38,Mpzl1
0.944,2.21251193795,0.888,38,Cd9
0.9,2.67617886145,0.8,38,Lims2
0.9,1.55201963234,0.8,38,Pfn2
0.878,1.7092464689,0.756,38,S100b
0.877,2.00992488445,0.754,38,Ppfibp1
0.876,2.05354571077,0.752,38,Trio
0.875,1.87235260558,0.75,38,Itpr2
0.848,1.76080746919,0.696,38,Marcks
0.843,1.98587590515,0.686,38,Neu4
0.843,1.15452955692,0.686,38,Gpr37l1
0.841,1.59268789478,0.682,38,Scrg1
0.839,1.91373473154,0.678,38,Epb4.1l2
0.838,1.81992689849,0.676,38,Kank1
0.834,1.42751597442,0.668,38,Gjc3
0.83,1.49524070652,0.66,38,Ctsl
0.825,2.20634012198,0.65,38,Enpp6
0.824,1.31699477635,0.648,38,Zeb2
0.823,1.69569587227,0.646,38,Slc1a1
0.821,0.797683934472,0.642,38,Actb
0.82,1.3707581758,0.64,38,Slc44a1
0.82,1.06974974623,0.64,38,Map1b
0.809,1.74711075705,0.618,38,Pdcd4
0.806,2.06826253223,0.612,38,Nfasc
0.806,1.46324026059,0.612,38,Rap2a
0.805,1.1285163688,0.61,38,Dynll1
0.804,1.41108288621,0.608,38,Usp16
0.802,1.7460138713,0.604,38,Tubb2b
0.801,1.60522486961,0.602,38,Tnr
0.801,1.33260845745,0.602,38,Bcan
0.799,1.71870279943,0.598,38,Klhl5
0.798,1.67386158397,0.596,38,Phyhipl
0.79,0.918300891082,0.58,38,Qk
0.787,1.52554874961,0.574,38,S100a1
0.784,1.4755532382,0.568,38,Zdhhc14
0.779,1.14760454325,0.558,38,Cadm2
0.779,1.1173301968,0.558,38,Scamp2
0.778,2.21831313971,0.556,38,Bmp4
0.778,1.24824959094,0.556,38,Itgb1
0.771,1.45786214657,0.542,38,Zfp365
0.771,1.34131942053,0.542,38,Ifi27
0.77,1.54292870005,0.54,38,Rnd2
0.764,1.36589362466,0.528,38,Nav1
0.762,1.31905502922,0.524,38,Camsap2
0.761,1.51717819989,0.522,38,Cyp2j6
0.76,1.65315766415,0.52,38,Ust
0.76,1.17500786651,0.52,38,Dynll2
0.759,1.68155937953,0.518,38,Arsb
0.758,1.59806638864,0.516,38,Ptpre
0.758,0.796639080035,0.516,38,Ppib
0.757,2.07441806787,0.514,38,Frmd4a
0.757,0.926285780432,0.514,38,Pcdhga9
0.755,1.71331599899,0.51,38,Sh3bp4
0.754,1.46753386587,0.508,38,Sox6
0.753,1.4217346859,0.506,38,Bfsp2
0.753,0.740521964076,0.506,38,Serpine2
0.751,1.69733291588,0.502,38,Lcorl
0.75,1.36417711098,0.5,38,Tns3
0.749,1.9181962876,0.498,38,Chn2
0.749,0.829593953329,0.498,38,Ktn1
0.749,0.763197860784,0.498,38,Thra
0.748,0.580738186,0.496,38,Hsp90b1
0.747,1.56589991106,0.494,38,Pak4
0.746,1.56083633895,0.492,38,Vcan
0.744,1.55270253756,0.488,38,Slc22a23
0.744,1.20200575736,0.488,38,Sox2
0.74,1.46104684655,0.48,38,Sox8
0.738,1.28719093238,0.476,38,Slc35b2
0.738,0.889418326229,0.476,38,Calr
0.736,1.11742203476,0.472,38,Atp6v0e
0.735,1.11863565484,0.47,38,Mgll
0.734,1.32807421152,0.468,38,S100a6
0.733,1.26317083127,0.466,38,Sulf2
0.732,0.776915456021,0.464,38,Acsl3
0.731,0.960449176499,0.462,38,S100a16
0.729,0.693931788907,0.458,38,Tubb5
0.729,0.640983822091,0.458,38,Hspa5
0.726,1.01470607469,0.452,38,Tspan3
0.725,1.04442402235,0.45,38,Ago3
0.725,1.01677328732,0.45,38,2810468N07Rik
0.725,0.756615450961,0.45,38,Sgk1
0.722,0.709138135555,0.444,38,Pnn
0.721,1.42867495916,0.442,38,Lrrc42
0.719,0.900719984708,0.438,38,Olig2
0.719,0.869548744703,0.438,38,Abcd3
0.718,1.39922354271,0.436,38,Timp4
0.718,1.30269547433,0.436,38,Wls
0.716,1.33661194454,0.432,38,Mtap
0.716,0.571084296617,0.432,38,Dnm3
0.715,0.823069977539,0.43,38,Pllp
0.714,1.0552024562,0.428,38,Nrcam
0.714,0.655343070352,0.428,38,Gria2
0.713,0.956030830636,0.426,38,Arhgap5
0.713,0.761739289016,0.426,38,Top1
0.713,0.709269527112,0.426,38,Cdc37l1
0.712,0.907328816857,0.424,38,Asrgl1
0.712,0.873771583501,0.424,38,Cdc42se2
0.712,0.485138080833,0.424,38,Son
0.711,0.409669367412,0.422,38,Jun
0.708,1.60330136151,0.416,38,Fkbp15
0.707,2.26683924157,0.414,38,Pik3r3
0.707,1.3704914411,0.414,38,Cask
0.707,0.998001513066,0.414,38,Snx1
0.706,1.63530585627,0.412,38,Tmem108
0.705,1.56604219868,0.41,38,3110035E14Rik
0.705,1.32495478745,0.41,38,Peli1
0.705,0.898186700305,0.41,38,Elovl7
0.703,1.13681974837,0.406,38,Lrch3
0.703,0.908171068315,0.406,38,Luzp2
0.702,1.04418724167,0.404,38,Bcar1
0.702,0.80560688182,0.404,38,Prpf4b
0.702,0.503862629514,0.404,38,Sept7
0.911,6.91586231893,0.822,39,Hbb-bs
0.853,5.70007244775,0.706,39,Hbb-bt
0.853,5.61600059903,0.706,39,Hba-a1
0.823,5.34848702629,0.646,39,Hba-a2
0.954,3.86768440236,0.908,40,1500015O10Rik
0.861,7.57479384521,0.722,40,Ttr
0.818,2.6398851448,0.636,40,Kcnj13
0.814,2.72392234723,0.628,40,Sostdc1
0.81,1.34888470568,0.62,40,Arl6ip1
0.808,2.71572118756,0.616,40,Enpp2
0.807,0.864561215628,0.614,40,Clu
0.796,1.64007173984,0.592,40,Ndufa1
0.774,1.16536134786,0.548,40,Fam213a
0.768,1.61425369538,0.536,40,Etfb
0.731,1.46734635716,0.462,40,Ifi27
0.728,1.27392991822,0.456,40,Cox8a
0.727,2.3995727024,0.454,40,Folr1
0.727,2.13854870389,0.454,40,Calml4
0.719,0.99145741438,0.438,40,Ldhb
0.713,1.75069491396,0.426,40,Vamp8
0.713,1.50511667944,0.426,40,Crebrf
0.703,1.46394427358,0.406,40,Slco1c1
0.997,1.2945170873,0.994,41,Lhx8
0.996,2.13770703391,0.992,41,Irs4
0.993,1.78940427103,0.986,41,Kcnh7
0.993,0.980595046966,0.986,41,Chrm5
0.991,2.04752362435,0.982,41,Prlr
0.989,1.36620877083,0.978,41,Gm129
0.988,1.21345289129,0.976,41,Mipep
0.988,0.944071727787,0.976,41,Fam210b
0.987,1.4168082887,0.974,41,Noc4l
0.987,1.41591919598,0.974,41,Chodl
0.987,1.15344486173,0.974,41,Hilpda
0.985,1.4380386103,0.97,41,Senp5
0.985,1.11588330857,0.97,41,Dnajc25
0.983,1.51892063108,0.966,41,Stxbp5l
0.983,1.38036222064,0.966,41,Epha7
0.983,1.0750679345,0.966,41,Cgnl1
0.983,0.915745236853,0.966,41,Arx
0.983,0.865189957226,0.966,41,Lysmd3
0.982,1.15167187196,0.964,41,Zfp672
0.98,1.09132752625,0.96,41,Cadps2
0.98,0.88362336514,0.96,41,Msh6
0.98,0.861594749246,0.96,41,Cpne2
0.98,0.844104487336,0.96,41,Trak1
0.979,1.26232858341,0.958,41,Acvr2a
0.979,0.900088425868,0.958,41,Hrh3
0.978,0.869207509872,0.956,41,Smpd3
0.978,0.827112321594,0.956,41,Htt
0.977,1.12910418678,0.954,41,Golga7b
0.976,1.24154353968,0.952,41,Robo2
0.976,1.22741714372,0.952,41,Rpgrip1l
0.976,1.07919306143,0.952,41,Syt6
0.976,1.07912640261,0.952,41,Fam19a2
0.975,0.824872938465,0.95,41,Ppfia4
0.974,1.36385590572,0.948,41,Minpp1
0.974,1.25125134682,0.948,41,Sema3c
0.974,1.05487266754,0.948,41,Camk4
0.974,0.825291769066,0.948,41,Mtrf1l
0.974,0.809934149581,0.948,41,Bhlhe40
0.973,1.20154584734,0.946,41,Nudt11
0.973,1.1116395008,0.946,41,Tcea2
0.973,1.04056082858,0.946,41,Snrnp25
0.973,0.820985877137,0.946,41,Pex5
0.972,1.62097556078,0.944,41,Synpr
0.972,1.57353735599,0.944,41,Pnmal1
0.972,0.7782726867,0.944,41,Gigyf1
0.971,1.32397993036,0.942,41,Ap2a2
0.971,1.28346151788,0.942,41,D130043K22Rik
0.971,1.07201806438,0.942,41,Ankrd24
0.971,0.828183918579,0.942,41,Tmem25
0.971,0.790967349216,0.942,41,Nln
0.97,1.45365661121,0.94,41,Zdbf2
0.97,1.21108332225,0.94,41,Necab1
0.97,1.06669453023,0.94,41,Ndufaf1
0.97,0.802512877847,0.94,41,Dnttip1
0.969,0.848622401701,0.938,41,Rhof
0.969,0.818283592069,0.938,41,Yars2
0.969,0.810025605336,0.938,41,Rab11fip5
0.968,1.25685119505,0.936,41,Crtac1
0.968,1.07358778097,0.936,41,Ar
0.968,1.04772410065,0.936,41,Gpr137
0.968,1.00302005754,0.936,41,Brinp3
0.968,0.834506245021,0.936,41,Ankrd13d
0.967,1.01898680113,0.934,41,Ctps2
0.967,0.98869374163,0.934,41,Top3b
0.967,0.826409229098,0.934,41,Glra1
0.967,0.816197842127,0.934,41,Tmtc4
0.967,0.769579811463,0.934,41,Cherp
0.966,1.12026703236,0.932,41,Entpd6
0.966,1.03119547655,0.932,41,Zfp426
0.966,0.760751261886,0.932,41,1700066M21Rik
0.966,0.719460756201,0.932,41,Fam120a
0.965,1.50680630036,0.93,41,Negr1
0.964,1.15361741318,0.928,41,Wrnip1
0.964,0.992197867091,0.928,41,Fam81a
0.964,0.775371294721,0.928,41,Izumo4
0.963,1.29839656912,0.926,41,Rab27b
0.963,0.716008572753,0.926,41,Aph1b
0.962,1.26783707745,0.924,41,Ptrh2
0.962,0.79129931307,0.924,41,Nckipsd
0.961,1.36881797207,0.922,41,Hn1
0.961,1.08340457119,0.922,41,Ccdc53
0.961,0.795925590232,0.922,41,Glra2
0.961,0.708916627226,0.922,41,Ddi2
0.96,1.52111411817,0.92,41,Arhgap20
0.96,0.906514474206,0.92,41,Exoc4
0.96,0.797134532222,0.92,41,Tmem145
0.96,0.778170573264,0.92,41,Fbxl2
0.96,0.727066240133,0.92,41,D3Ertd751e
0.96,0.724859237301,0.92,41,Uhrf2
0.959,0.943082749506,0.918,41,Hspb11
0.959,0.939502608222,0.918,41,Ppdpf
0.959,0.915655502184,0.918,41,Zfp1
0.959,0.70540818435,0.918,41,Zfp277
0.958,0.793556995429,0.916,41,Zmat4
0.958,0.741566105616,0.916,41,Dmap1
0.958,0.736111762799,0.916,41,Fahd2a
0.957,0.888725636178,0.914,41,Tceb3
0.957,0.728663123158,0.914,41,Csnk1g3
0.957,0.717294109665,0.914,41,Kansl3
0.956,1.51970102062,0.912,41,Rgs10
0.956,1.08121545899,0.912,41,Got2
0.956,1.03335918146,0.912,41,Rexo4
0.956,0.955719847469,0.912,41,Isl1
0.956,0.951581668138,0.912,41,Pi4ka
0.956,0.737668212044,0.912,41,B3gat3
0.956,0.731178640614,0.912,41,Amy1
0.955,1.21609019556,0.91,41,Snhg12
0.955,1.06563091918,0.91,41,Mtx1
0.955,0.734709153087,0.91,41,1810026J23Rik
0.955,0.689975248309,0.91,41,Cep63
0.954,1.4239252375,0.908,41,Arhgdig
0.954,1.07789358657,0.908,41,Jakmip1
0.954,0.910564149101,0.908,41,Auts2
0.954,0.735608282895,0.908,41,Yrdc
0.954,0.724024289431,0.908,41,Coil
0.953,1.05930006876,0.906,41,Pnpo
0.953,0.729543157039,0.906,41,Arhgap26
0.953,0.728202173267,0.906,41,Trappc12
0.953,0.712226011187,0.906,41,Thoc5
0.953,0.704528236722,0.906,41,Pcnxl4
0.953,0.703466280486,0.906,41,Exoc1
0.953,0.673458854863,0.906,41,4833420G17Rik
0.952,1.37360319393,0.904,41,Nop14
0.952,0.933800411265,0.904,41,Rasa1
0.952,0.718076095974,0.904,41,Armcx4
0.952,0.717383368391,0.904,41,Tbcc
0.952,0.705123353839,0.904,41,Kbtbd2
0.952,0.699290747007,0.904,41,Wdr35
0.952,0.657423796052,0.904,41,Astn1
0.952,0.648598383981,0.904,41,Ikzf5
0.951,1.03678575384,0.902,41,Urod
0.951,0.954374647268,0.902,41,Grm1
0.951,0.923809696833,0.902,41,Ddx27
0.951,0.906543267996,0.902,41,Sirt3
0.951,0.886655062626,0.902,41,Fbxo22
0.951,0.659256931608,0.902,41,Rit1
0.951,0.656169287601,0.902,41,Ophn1
0.95,1.09509397118,0.9,41,Rpph1
0.95,1.03136779245,0.9,41,Hgs
0.95,1.02025108165,0.9,41,Ecel1
0.95,0.903395741566,0.9,41,Smim18
0.95,0.672508297647,0.9,41,Heatr3
0.949,1.00369426327,0.898,41,Usp47
0.949,0.915606248363,0.898,41,Pycr2
0.949,0.84818643708,0.898,41,Dalrd3
0.949,0.723727238681,0.898,41,2610002M06Rik
0.949,0.683089882682,0.898,41,Lztr1
0.948,0.742772730089,0.896,41,Ppp1r1a
0.947,1.08446888212,0.894,41,Mapk8ip2
0.947,0.874965199207,0.894,41,Igfbp5
0.947,0.681984847873,0.894,41,Mapk8
0.947,0.679609173569,0.894,41,Egln2
0.947,0.625791527089,0.894,41,Cdc73
0.947,0.397061592517,0.894,41,Egfl7
0.946,0.982738454012,0.892,41,Cacna2d2
0.946,0.713968703289,0.892,41,Smyd2
0.946,0.666678875658,0.892,41,Cstf2t
0.946,0.656773400887,0.892,41,Iqsec1
0.946,0.640042433435,0.892,41,Polr2d
0.946,0.626438998727,0.892,41,Manea
0.945,1.31297664823,0.89,41,Myo5a
0.945,1.15097523921,0.89,41,Nr2f2
0.945,0.898902089649,0.89,41,Ap2b1
0.944,1.43349644354,0.888,41,Ywhah
0.944,1.33447247985,0.888,41,Hpca
0.944,1.01571032194,0.888,41,Actr1b
0.944,0.967278854196,0.888,41,Timm44
0.944,0.84299485033,0.888,41,Nt5m
0.944,0.656744286664,0.888,41,Rdh14
0.944,0.65060600298,0.888,41,Tada1
0.944,0.633179094113,0.888,41,Gtf2h2
0.944,0.598139927749,0.888,41,Itsn1
0.944,0.373721615925,0.888,41,Nts
0.943,0.920735503136,0.886,41,Fgf13
0.943,0.865586117835,0.886,41,Arl6
0.943,0.703024243377,0.886,41,Slc5a5
0.942,1.08501732197,0.884,41,Mettl16
0.942,1.06146406406,0.884,41,Habp4
0.942,0.977461974179,0.884,41,Cobl
0.942,0.963065384027,0.884,41,Zfhx4
0.942,0.841521826244,0.884,41,Aip
0.942,0.65247142943,0.884,41,Rcn1
0.941,0.989710383707,0.882,41,Wsb1
0.941,0.970939019072,0.882,41,Tle4
0.94,1.18042570337,0.88,41,Dgkb
0.94,1.10670294443,0.88,41,Kcnip4
0.94,0.791996637685,0.88,41,Erbb4
0.94,0.780797843935,0.88,41,Prpf40b
0.94,0.606261270378,0.88,41,Lyar
0.94,0.581857958671,0.88,41,Utp14a
0.939,1.11473228831,0.878,41,2010204K13Rik
0.939,1.06342117362,0.878,41,Syt13
0.939,0.817155853269,0.878,41,Ciapin1
0.939,0.808890603619,0.878,41,Tpgs2
0.939,0.623137811903,0.878,41,Usp4
0.939,0.621420203265,0.878,41,Vcpip1
0.939,0.595910423244,0.878,41,Tmpo
0.939,0.584702491028,0.878,41,Megf9
0.938,1.11610737649,0.876,41,Pgm2l1
0.938,0.921136526401,0.876,41,Upf2
0.938,0.858826496045,0.876,41,Nrp1
0.938,0.853758766962,0.876,41,Fra10ac1
0.938,0.67735468577,0.876,41,Fam169a
0.938,0.627597367329,0.876,41,Mrps9
0.938,0.615883538862,0.876,41,Ash2l
0.937,0.812183723681,0.874,41,Cebpg
0.937,0.678780629029,0.874,41,Ccdc28a
0.937,0.667928356906,0.874,41,Olfm3
0.937,0.644314838643,0.874,41,AI593442
0.937,0.625815614008,0.874,41,Apmap
0.936,0.877349537832,0.872,41,C1qtnf4
0.936,0.633036375883,0.872,41,Arhgef4
0.936,0.5974276275,0.872,41,Ddx10
0.935,1.21256582778,0.87,41,Pkia
0.935,0.916840119225,0.87,41,Ccdc107
0.935,0.797917577029,0.87,41,Nagk
0.935,0.605402876707,0.87,41,Pias1
0.935,0.602407323874,0.87,41,Rpl38
0.935,0.601784684535,0.87,41,Clptm1
0.935,0.591967919019,0.87,41,Mzt2
0.934,0.857120693033,0.868,41,B630019K06Rik
0.934,0.762595798438,0.868,41,Csnk1d
0.934,0.637050601054,0.868,41,Sez6l
0.934,0.622950684586,0.868,41,Lamtor3
0.934,0.621997751393,0.868,41,Mrpl16
0.934,0.612946418005,0.868,41,Pde4d
0.934,0.571683459848,0.868,41,Aebp2
0.933,1.35705761042,0.866,41,Nell2
0.933,1.02186864856,0.866,41,Mapre3
